number_of_open_complaints,number_of_policies,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount
2,3,6317.373557,13792.0,87.0,2.0,3.0,620.19254
1,2,16224.54182,32184.0,136.0,14.0,91.0,266.146673
3,2,9585.501257,26432.0,88.0,19.0,89.0,422.4
0,2,10130.93442,59232.0,85.0,6.0,75.0,408.0
3,2,7343.52792,0.0,72.0,26.0,12.0,345.6
0,2,7699.632103,23577.0,68.0,1.0,67.0,91.815153
0,3,5739.823806,0.0,80.0,27.0,88.0,848.201438
0,1,3874.86854,26670.0,98.0,23.0,13.0,541.229321
0,2,8112.323843,87403.0,68.0,1.0,63.0,456.290338
0,1,2707.429536,51455.0,67.0,16.0,85.0,11.046789
0,3,5686.961001,30242.0,72.0,30.0,23.0,48.288036
0,2,7381.623005,64311.0,62.0,21.0,79.0,157.174836
0,1,2724.262292,0.0,70.0,21.0,70.0,405.384524
0,8,9075.768214,37722.0,116.0,8.0,23.0,158.077504
0,1,2756.543334,42336.0,69.0,12.0,56.0,25.605349
0,2,8382.478392,25998.0,71.0,16.0,38.0,791.878042
0,2,7868.0982,24887.0,68.0,33.0,6.0,326.4
0,1,2851.645994,0.0,82.0,15.0,82.0,590.4
0,2,7615.369665,90918.0,64.0,22.0,19.0,163.411884
2,8,5658.531248,78834.0,72.0,14.0,20.0,345.6
0,3,4307.464888,0.0,62.0,27.0,14.0,434.26667
0,3,4820.704584,27872.0,61.0,19.0,78.0,186.857059
1,3,8754.16043,24012.0,112.0,30.0,91.0,82.211282
0,9,7259.328982,16367.0,94.0,2.0,99.0,515.569363
1,1,2675.029491,55479.0,68.0,5.0,7.0,117.964245
0,1,3305.129877,40778.0,86.0,1.0,59.0,412.8
3,6,8984.040021,0.0,137.0,22.0,68.0,1532.080871
0,1,3567.503755,0.0,102.0,28.0,11.0,660.430456
4,2,23747.46699,0.0,96.0,29.0,22.0,460.8
0,1,3352.87052,95438.0,83.0,25.0,76.0,99.223092
0,4,5169.49937,12430.0,73.0,22.0,13.0,350.4
0,9,8564.768226,95697.0,107.0,29.0,29.0,178.006524
0,2,8028.484649,0.0,74.0,26.0,84.0,532.8
0,3,9000.439546,28108.0,114.0,6.0,27.0,547.2
0,2,11638.89947,25370.0,102.0,10.0,77.0,489.6
0,5,7376.795372,0.0,105.0,31.0,85.0,756.0
0,2,7892.088107,28672.0,71.0,14.0,34.0,340.8
0,9,5548.031892,67798.0,69.0,1.0,78.0,331.2
0,2,8319.5292,61367.0,70.0,7.0,85.0,498.533231
0,2,13770.97618,59207.0,116.0,23.0,21.0,556.8
0,9,5225.253777,67423.0,65.0,24.0,0.0,293.308765
0,2,16979.79757,35095.0,73.0,25.0,56.0,525.6
0,4,7485.356469,26380.0,96.0,29.0,70.0,177.36984
0,1,2639.644171,88731.0,66.0,10.0,72.0,148.971857
0,2,8085.448545,61409.0,68.0,30.0,80.0,264.040157
0,5,12316.79698,0.0,167.0,30.0,40.0,1985.999807
1,7,5568.947534,0.0,79.0,21.0,53.0,407.440238
0,1,3571.82831,74931.0,89.0,13.0,16.0,230.84972
0,1,3350.244285,74770.0,86.0,23.0,10.0,412.8
5,1,2716.190293,0.0,95.0,14.0,81.0,619.267164
0,2,38887.9034,44299.0,107.0,0.0,73.0,180.085807
1,1,2272.447229,0.0,71.0,22.0,10.0,390.498822
0,1,2849.252467,63326.0,72.0,2.0,34.0,361.564021
0,7,5328.320299,0.0,73.0,12.0,42.0,794.445585
0,1,4679.977728,21720.0,128.0,5.0,7.0,837.905079
0,1,5345.201117,55571.0,135.0,4.0,46.0,904.813121
0,1,2437.084486,34759.0,61.0,30.0,84.0,302.353842
0,3,4637.544647,0.0,68.0,18.0,81.0,352.130674
0,2,8804.584902,38638.0,74.0,5.0,84.0,355.2
0,1,2438.689804,80927.0,62.0,25.0,8.0,211.660971
0,3,4736.34799,0.0,65.0,33.0,1.0,585.454243
0,6,5608.155723,81914.0,70.0,6.0,33.0,198.75466
0,3,6465.223746,0.0,92.0,9.0,24.0,662.4
0,1,2435.245577,0.0,72.0,28.0,64.0,345.6
4,1,2111.993329,0.0,74.0,5.0,75.0,369.822544
1,1,2347.591802,0.0,69.0,14.0,10.0,757.89114
0,1,3636.561567,25407.0,98.0,2.0,88.0,284.239719
0,3,5692.684466,86073.0,70.0,2.0,96.0,291.587866
1,1,4041.241758,23818.0,104.0,6.0,1.0,499.2
0,3,7756.174223,21326.0,99.0,22.0,9.0,632.765462
0,1,3151.16213,18486.0,86.0,24.0,95.0,412.8
0,4,7198.415033,10458.0,102.0,11.0,29.0,489.6
0,1,5263.921634,82528.0,131.0,10.0,65.0,258.036918
2,1,4347.159852,38223.0,112.0,27.0,18.0,537.6
0,1,2884.636779,63438.0,72.0,32.0,67.0,36.732923
0,8,6906.201903,13432.0,92.0,5.0,82.0,610.567945
0,1,4450.220503,26848.0,114.0,10.0,50.0,100.557495
0,2,24127.50402,14072.0,71.0,13.0,3.0,511.2
0,8,5246.278375,28909.0,66.0,15.0,66.0,456.702735
0,1,2744.73543,35159.0,68.0,0.0,73.0,150.501033
0,8,5543.802692,64255.0,70.0,7.0,36.0,193.86537
0,7,6013.038073,0.0,84.0,8.0,30.0,604.8
0,1,3650.576237,88842.0,90.0,32.0,42.0,350.75997
0,1,2520.818611,39377.0,64.0,7.0,53.0,307.2
0,4,5169.49937,12430.0,73.0,22.0,13.0,350.4
0,1,2395.57,21986.0,63.0,1.0,9.0,333.696228
0,1,3031.587812,27435.0,76.0,9.0,6.0,455.545318
0,2,11790.49617,25251.0,66.0,13.0,43.0,316.8
0,6,6755.076276,29881.0,85.0,27.0,95.0,17.92017
0,2,11315.20373,11885.0,101.0,18.0,39.0,484.8
0,7,8207.702516,40420.0,104.0,2.0,10.0,499.2
0,7,5332.615013,74837.0,66.0,9.0,18.0,376.502488
0,1,3087.432549,67591.0,77.0,2.0,78.0,198.080417
0,1,4652.595489,47590.0,119.0,14.0,25.0,121.327914
0,1,2489.751297,75474.0,62.0,12.0,7.0,297.6
0,2,18196.63824,57177.0,92.0,14.0,51.0,441.6
0,1,2668.731444,52344.0,66.0,4.0,7.0,182.607687
0,2,8257.014532,20072.0,70.0,26.0,34.0,487.814322
0,2,12465.92416,33604.0,105.0,5.0,80.0,357.618596
0,2,6743.126791,0.0,61.0,2.0,76.0,292.8
0,1,2883.165412,37741.0,74.0,3.0,59.0,355.2
1,2,29973.41592,48471.0,83.0,5.0,20.0,208.904212
0,1,4686.469674,58089.0,118.0,31.0,83.0,566.4
0,9,6057.07208,27681.0,83.0,13.0,62.0,398.4
4,2,6895.309989,28992.0,74.0,3.0,90.0,355.2
0,9,9549.113813,55986.0,119.0,3.0,60.0,388.506303
0,9,10593.59462,94042.0,132.0,13.0,67.0,633.6
0,3,7735.465528,0.0,101.0,11.0,34.0,563.284331
0,1,2306.427813,0.0,67.0,19.0,70.0,482.4
0,2,31234.89323,70164.0,88.0,34.0,3.0,375.401079
0,3,5096.673223,22886.0,65.0,9.0,81.0,312.0
0,1,3226.790317,19948.0,89.0,17.0,84.0,427.2
0,6,5896.536531,39293.0,74.0,17.0,48.0,352.740946
0,2,13869.92705,28432.0,118.0,1.0,59.0,612.300581
0,2,18532.40504,0.0,70.0,1.0,30.0,504.0
0,4,7716.439345,0.0,107.0,2.0,93.0,1166.754216
0,7,6439.779016,47412.0,81.0,10.0,39.0,421.824276
0,2,9718.463569,0.0,65.0,12.0,46.0,312.0
0,2,12759.27844,68351.0,107.0,16.0,90.0,725.339771
0,9,5926.980962,58733.0,74.0,26.0,42.0,355.2
0,2,11389.94398,58187.0,95.0,18.0,39.0,76.73348
0,1,3497.483075,63189.0,88.0,16.0,95.0,569.124597
0,4,9853.773193,44006.0,130.0,18.0,26.0,494.664784
0,3,8099.40027,60932.0,101.0,7.0,35.0,484.8
0,2,8507.832473,56704.0,71.0,33.0,50.0,84.715044
1,2,23903.68234,0.0,74.0,12.0,72.0,355.2
0,5,5360.557066,24254.0,68.0,11.0,84.0,326.4
0,2,29706.78459,0.0,128.0,15.0,37.0,1345.317161
0,3,5431.213625,57125.0,68.0,13.0,99.0,326.4
0,3,9048.983447,0.0,119.0,9.0,8.0,571.2
0,9,4359.74197,0.0,64.0,17.0,84.0,307.2
2,1,2889.087654,72075.0,73.0,32.0,1.0,22.569825
2,1,3056.217296,34317.0,78.0,6.0,32.0,263.592181
0,5,5116.727579,95427.0,65.0,2.0,85.0,442.808018
0,3,10033.28281,0.0,146.0,5.0,84.0,1404.845849
0,1,2772.835753,30606.0,71.0,11.0,7.0,253.04739
0,1,2647.519741,37876.0,69.0,13.0,15.0,300.056383
0,1,4038.864803,0.0,110.0,17.0,59.0,528.0
0,3,7781.89849,57474.0,97.0,21.0,44.0,280.037716
0,2,16473.16905,22828.0,106.0,11.0,54.0,508.8
3,8,5285.314179,65096.0,67.0,3.0,81.0,321.6
0,1,3107.588649,0.0,88.0,1.0,66.0,87.135752
0,8,5780.182197,51066.0,74.0,23.0,0.0,787.993313
1,2,26939.51419,96866.0,113.0,26.0,88.0,377.385724
1,1,2329.459058,20934.0,61.0,14.0,35.0,292.8
0,1,4589.940596,32510.0,119.0,29.0,38.0,571.2
0,1,4428.031583,58577.0,110.0,6.0,62.0,303.872752
0,3,10881.77039,73268.0,137.0,30.0,35.0,41.139806
0,3,5412.696604,0.0,80.0,8.0,44.0,576.0
1,9,8382.630118,19683.0,117.0,17.0,41.0,561.6
4,6,4834.710493,38713.0,66.0,31.0,69.0,316.8
2,2,21710.27538,62370.0,94.0,4.0,10.0,32.00761
0,1,2430.870824,28476.0,62.0,3.0,76.0,297.6
0,2,14651.6153,74915.0,122.0,13.0,17.0,393.151377
0,1,5073.282126,57709.0,125.0,10.0,26.0,600.0
0,3,5520.476175,94676.0,69.0,27.0,14.0,331.2
0,8,6008.184526,43543.0,76.0,11.0,62.0,339.255348
0,1,2429.374554,74241.0,61.0,21.0,57.0,138.588291
0,1,3452.029549,61385.0,86.0,25.0,35.0,199.299449
0,8,4109.310394,0.0,62.0,0.0,23.0,446.4
0,4,8714.922135,0.0,118.0,14.0,64.0,566.4
0,5,8110.305608,52548.0,101.0,10.0,1.0,587.504777
0,1,3669.83263,0.0,95.0,22.0,17.0,429.657692
0,1,3893.305281,26605.0,100.0,33.0,13.0,933.330936
0,1,2496.476385,0.0,67.0,25.0,32.0,181.335364
0,7,4629.970602,0.0,70.0,23.0,32.0,754.945216
1,2,17684.65456,82667.0,64.0,5.0,65.0,307.2
0,2,15663.65604,31789.0,130.0,11.0,65.0,316.418786
0,3,4940.124252,0.0,71.0,10.0,85.0,551.569883
0,1,2754.461855,25151.0,69.0,22.0,19.0,318.040989
2,1,2953.797658,0.0,87.0,25.0,6.0,414.190987
1,7,6198.793072,24053.0,87.0,33.0,53.0,624.532492
0,2,12176.00621,0.0,117.0,5.0,3.0,1373.258272
1,1,4035.009284,55407.0,101.0,30.0,68.0,275.341953
0,1,2954.387586,62461.0,73.0,15.0,7.0,129.267408
0,6,5204.64616,29406.0,68.0,33.0,79.0,326.4
0,2,8100.243093,89420.0,67.0,3.0,83.0,212.455137
0,1,4443.631711,0.0,121.0,7.0,69.0,644.269611
0,3,7503.367741,52464.0,95.0,9.0,15.0,515.930856
2,1,2548.509175,43731.0,64.0,35.0,12.0,162.461078
0,1,2473.368225,13449.0,68.0,28.0,13.0,326.4
0,2,32777.30467,0.0,115.0,3.0,22.0,552.0
4,3,4538.117454,49821.0,61.0,26.0,48.0,333.308611
0,2,7663.514373,34837.0,63.0,32.0,27.0,72.828431
0,1,4177.288153,44222.0,104.0,19.0,3.0,413.196371
0,2,11776.00378,58881.0,97.0,8.0,51.0,354.885018
0,1,3996.772165,46210.0,100.0,2.0,44.0,46.315771
1,4,5490.775023,49480.0,70.0,17.0,57.0,72.686545
0,2,12989.81806,0.0,65.0,16.0,3.0,312.0
1,1,4599.759229,79284.0,117.0,9.0,59.0,156.452827
0,1,2351.878675,12928.0,64.0,12.0,74.0,307.2
0,1,2903.242245,20510.0,74.0,32.0,63.0,355.2
0,1,3807.528493,0.0,115.0,16.0,89.0,828.0
0,6,8310.704732,67541.0,104.0,10.0,45.0,203.886869
0,2,8962.795984,97924.0,74.0,4.0,26.0,355.2
0,2,12157.5413,40432.0,77.0,21.0,66.0,369.6
0,8,8788.532018,91171.0,110.0,3.0,64.0,771.39748
0,3,5093.479191,0.0,71.0,12.0,55.0,150.878447
2,7,5377.90796,34528.0,69.0,22.0,0.0,183.602763
0,3,5635.746396,20303.0,71.0,24.0,84.0,340.8
0,1,3514.212939,73643.0,89.0,2.0,2.0,147.486454
0,5,4386.277558,10621.0,67.0,28.0,22.0,321.6
0,9,7294.5816,76407.0,91.0,22.0,85.0,436.8
0,1,2415.063816,0.0,71.0,20.0,4.0,511.2
0,1,4693.751128,26607.0,122.0,3.0,73.0,585.6
0,6,7481.825592,61783.0,94.0,17.0,20.0,658.125874
0,3,5953.352957,20283.0,77.0,7.0,17.0,369.6
0,1,3890.964154,43578.0,98.0,5.0,46.0,105.662175
0,3,5352.218989,93606.0,67.0,23.0,44.0,321.6
0,2,8105.81483,17920.0,72.0,14.0,53.0,424.375364
0,1,3509.968806,51800.0,92.0,29.0,12.0,299.452532
0,7,8434.119038,27694.0,108.0,3.0,3.0,741.850171
2,3,4254.620669,11904.0,61.0,34.0,11.0,292.8
1,1,2839.945741,53444.0,72.0,10.0,67.0,315.703929
0,2,16473.16905,22828.0,106.0,11.0,54.0,508.8
0,2,31706.9251,50719.0,131.0,33.0,79.0,870.626907
0,1,2580.849899,46900.0,66.0,13.0,59.0,316.8
0,2,14435.67365,60880.0,119.0,25.0,89.0,109.906628
0,2,12731.95161,40870.0,105.0,3.0,56.0,504.0
0,1,2398.354197,14321.0,65.0,20.0,72.0,423.823547
0,9,6182.618843,20072.0,82.0,35.0,51.0,473.266879
0,2,9431.376818,77365.0,79.0,4.0,35.0,2.823303
0,1,4651.28429,98475.0,115.0,8.0,22.0,552.0
0,2,12168.74492,14973.0,115.0,2.0,75.0,828.0
2,2,26122.12998,83385.0,131.0,26.0,77.0,704.337157
0,1,3237.305187,0.0,90.0,19.0,91.0,659.435886
1,2,9416.474669,0.0,86.0,9.0,83.0,412.8
0,1,2506.360995,0.0,73.0,8.0,19.0,525.6
0,8,5272.005079,98110.0,65.0,3.0,77.0,176.287711
0,8,5246.278375,28909.0,66.0,15.0,66.0,456.702735
0,2,10611.56172,0.0,96.0,29.0,5.0,949.953253
0,1,2249.874803,0.0,62.0,6.0,2.0,297.6
0,1,2816.756002,42937.0,71.0,14.0,9.0,251.779842
0,1,4751.280948,30887.0,119.0,15.0,18.0,444.167713
0,6,8421.516848,95139.0,103.0,25.0,27.0,34.023132
0,1,4660.399573,89834.0,116.0,24.0,11.0,43.15595
0,2,6843.848971,0.0,66.0,18.0,21.0,478.509797
0,3,9223.987144,18814.0,122.0,20.0,94.0,585.6
0,9,4938.72766,82733.0,62.0,5.0,12.0,72.101019
1,2,15114.40241,28513.0,100.0,4.0,22.0,480.0
1,9,5037.953998,0.0,68.0,28.0,23.0,326.4
0,3,5097.318657,67233.0,63.0,10.0,26.0,246.693624
4,3,9095.15235,65103.0,115.0,29.0,41.0,552.0
0,5,4898.957331,55071.0,61.0,10.0,14.0,231.516063
0,1,2916.380797,85817.0,72.0,0.0,31.0,154.987759
0,7,5729.855012,92254.0,70.0,7.0,94.0,245.593225
0,2,12280.76661,88340.0,102.0,16.0,1.0,489.6
0,1,2472.469209,63860.0,62.0,26.0,81.0,208.598246
1,1,4698.345864,26411.0,126.0,25.0,9.0,604.8
0,2,7950.178237,26189.0,69.0,6.0,42.0,331.2
4,1,3299.339339,66114.0,92.0,12.0,6.0,178.842061
0,2,7123.694599,16139.0,62.0,19.0,69.0,297.6
0,3,8008.095994,63775.0,100.0,29.0,3.0,462.753151
0,6,5318.89664,25134.0,67.0,3.0,0.0,321.6
0,7,5483.89085,87777.0,68.0,16.0,1.0,257.708912
0,3,7244.497284,0.0,103.0,1.0,51.0,494.4
0,8,8945.689398,83761.0,112.0,16.0,70.0,270.227547
3,2,8441.667084,50801.0,72.0,25.0,21.0,43.419028
1,1,2798.834343,48675.0,71.0,26.0,62.0,340.8
0,2,7522.900704,55916.0,63.0,23.0,41.0,302.4
0,1,2594.7935,30064.0,65.0,20.0,23.0,296.852419
0,4,8991.124186,0.0,127.0,29.0,25.0,1176.285998
0,1,2332.095228,0.0,67.0,4.0,99.0,482.4
0,2,9244.351881,12081.0,82.0,18.0,18.0,548.064933
0,5,6290.699249,0.0,95.0,11.0,23.0,684.0
0,8,9880.097141,62326.0,122.0,8.0,53.0,96.00936
0,2,11790.49617,25251.0,66.0,13.0,43.0,316.8
0,3,5477.206072,21289.0,71.0,15.0,98.0,340.8
0,1,4014.332715,54054.0,99.0,7.0,55.0,5.661684
0,1,3674.56826,84814.0,90.0,25.0,60.0,512.816507
4,3,4714.044733,46097.0,61.0,9.0,73.0,197.074966
0,1,2754.143877,58705.0,69.0,19.0,95.0,48.956424
0,2,40688.53442,37455.0,114.0,13.0,57.0,547.2
0,1,4563.859434,62010.0,112.0,2.0,51.0,537.6
0,3,7430.347681,61568.0,93.0,3.0,36.0,240.818954
0,1,2644.983484,90443.0,66.0,11.0,15.0,235.174197
0,2,26220.03266,24743.0,84.0,8.0,23.0,1008.03551
0,1,2397.036098,22283.0,65.0,16.0,93.0,572.072106
0,6,5207.680496,74627.0,65.0,21.0,61.0,176.735323
0,3,5907.078117,47306.0,74.0,8.0,18.0,97.723235
0,2,27420.81318,0.0,112.0,23.0,20.0,537.6
0,4,5044.857229,59292.0,64.0,14.0,92.0,218.491318
0,1,3090.13236,23970.0,77.0,13.0,19.0,43.959921
1,2,8514.394994,48428.0,72.0,8.0,5.0,223.728018
0,2,20925.89544,44342.0,74.0,24.0,60.0,355.2
2,1,3515.456573,0.0,103.0,30.0,13.0,741.6
0,2,17666.56543,0.0,74.0,6.0,92.0,355.2
0,2,30313.30977,67117.0,85.0,10.0,38.0,329.423177
0,1,4726.869327,13037.0,124.0,28.0,49.0,839.348464
0,9,5284.509533,71960.0,67.0,12.0,40.0,151.495249
1,1,2990.330995,73137.0,74.0,14.0,45.0,227.797105
0,1,3548.071725,0.0,96.0,10.0,77.0,446.122702
0,3,6371.320461,23797.0,81.0,10.0,57.0,388.8
0,3,5372.351967,70286.0,67.0,16.0,66.0,130.143497
0,1,5165.202368,12904.0,132.0,17.0,31.0,633.6
0,3,8264.747863,42045.0,103.0,7.0,12.0,40.839965
0,4,5193.770572,24948.0,65.0,3.0,51.0,280.352767
0,3,8099.571213,25452.0,107.0,20.0,60.0,954.688499
0,3,8845.073706,95850.0,109.0,3.0,16.0,328.502498
0,9,8295.977271,73556.0,104.0,31.0,4.0,497.684017
1,2,9344.431622,0.0,64.0,25.0,96.0,307.2
0,7,5081.741976,0.0,69.0,17.0,76.0,93.697638
0,5,5363.531017,43879.0,69.0,19.0,60.0,242.133552
0,1,2429.600516,23941.0,61.0,12.0,1.0,292.8
0,2,7183.071115,14390.0,65.0,16.0,4.0,402.778867
0,9,5376.88732,30039.0,70.0,21.0,52.0,498.612632
0,2,7019.177186,26806.0,63.0,32.0,19.0,302.4
0,4,7079.170237,24450.0,90.0,4.0,65.0,250.959093
0,1,2415.83485,0.0,64.0,26.0,17.0,360.217299
4,2,8193.160528,89219.0,73.0,12.0,9.0,350.4
3,2,6952.651187,0.0,73.0,2.0,38.0,525.6
0,8,7465.980556,0.0,109.0,4.0,33.0,784.8
0,2,13220.80421,29504.0,117.0,24.0,90.0,809.039071
0,1,4014.9185,0.0,113.0,35.0,29.0,1305.275432
0,7,8744.727173,61706.0,110.0,6.0,71.0,223.905524
0,1,5948.98896,88122.0,148.0,15.0,10.0,840.231575
0,3,5520.149969,26129.0,70.0,4.0,38.0,419.187114
0,5,5040.775434,22350.0,66.0,9.0,3.0,316.8
0,7,5654.593045,0.0,83.0,0.0,12.0,597.6
0,8,8896.500265,26201.0,112.0,4.0,48.0,168.901895
0,2,8715.945469,0.0,84.0,33.0,20.0,604.8
0,7,7868.808884,0.0,107.0,28.0,14.0,513.6
0,5,6878.008403,39020.0,87.0,0.0,4.0,485.01384
0,4,6411.675304,47606.0,81.0,24.0,50.0,388.8
0,2,10144.3094,27231.0,88.0,0.0,7.0,422.4
0,1,4510.542608,84300.0,111.0,13.0,0.0,202.22495
1,1,3746.751625,41479.0,94.0,14.0,38.0,19.575683
1,3,5479.555081,56005.0,68.0,31.0,30.0,326.4
0,9,7164.011997,0.0,108.0,19.0,97.0,1260.456194
0,2,13265.51039,99617.0,109.0,1.0,62.0,74.934678
0,8,5246.278375,28909.0,66.0,15.0,66.0,456.702735
0,3,4556.068318,25617.0,63.0,22.0,3.0,302.4
0,1,2751.250209,86788.0,70.0,32.0,68.0,336.0
0,1,2914.09461,28523.0,77.0,15.0,12.0,369.6
0,3,5824.767025,38492.0,72.0,27.0,34.0,207.901654
0,8,5755.18214,97657.0,71.0,2.0,19.0,107.325235
1,1,2424.690776,49008.0,61.0,11.0,74.0,292.8
0,9,5138.244998,72264.0,64.0,2.0,66.0,272.649844
1,4,6047.02516,20396.0,76.0,15.0,60.0,364.8
0,1,6106.468745,60234.0,152.0,14.0,98.0,136.217066
0,1,3329.887725,75556.0,84.0,24.0,78.0,498.927007
0,2,40132.01135,98710.0,123.0,21.0,42.0,587.391029
0,6,5095.365993,69461.0,64.0,7.0,61.0,101.417253
2,9,4471.747876,0.0,68.0,35.0,98.0,489.6
0,2,8773.507548,0.0,87.0,24.0,53.0,626.4
0,7,10351.37265,73895.0,129.0,2.0,31.0,825.416826
1,2,10408.96865,20228.0,101.0,3.0,43.0,523.815839
0,2,8201.330033,81785.0,67.0,12.0,44.0,321.6
1,1,2248.449633,24910.0,63.0,7.0,63.0,347.857619
0,6,5205.024842,32946.0,66.0,13.0,7.0,316.8
0,3,8002.308333,0.0,107.0,3.0,65.0,513.6
0,1,4553.185557,0.0,124.0,1.0,43.0,714.494746
0,9,5354.365535,17099.0,69.0,13.0,28.0,331.2
0,1,3112.049841,33046.0,79.0,14.0,26.0,181.538354
0,5,4386.277558,10621.0,67.0,28.0,22.0,321.6
0,9,4865.848218,21498.0,63.0,23.0,72.0,302.4
0,2,6993.380588,0.0,66.0,7.0,59.0,439.701118
1,3,5860.48309,36889.0,74.0,24.0,82.0,192.186026
0,6,9115.57169,69588.0,114.0,19.0,45.0,173.080024
0,4,5300.686394,26585.0,69.0,26.0,23.0,308.651195
0,1,3630.269217,0.0,101.0,34.0,53.0,727.2
1,8,8819.018934,99845.0,110.0,23.0,25.0,528.0
0,1,5389.499465,66429.0,136.0,35.0,93.0,57.712985
4,1,3123.080994,0.0,101.0,1.0,83.0,960.115399
0,1,2435.321545,43721.0,61.0,5.0,84.0,292.8
0,6,8754.233404,51209.0,109.0,35.0,3.0,39.49793
0,1,2628.563096,84498.0,65.0,18.0,83.0,255.210049
1,2,6669.184698,0.0,65.0,30.0,5.0,312.0
0,3,6765.800532,59034.0,85.0,0.0,85.0,378.75258
0,3,10013.77995,0.0,135.0,26.0,38.0,773.690268
0,2,11288.17204,96399.0,70.0,1.0,28.0,307.89535
0,1,4686.469674,58089.0,118.0,31.0,83.0,566.4
0,3,7131.731291,0.0,103.0,29.0,58.0,741.6
0,4,9051.712161,60964.0,113.0,21.0,16.0,327.723713
0,6,5306.162741,42871.0,67.0,2.0,13.0,321.6
0,3,5133.635886,38795.0,65.0,23.0,64.0,98.354737
0,2,11124.60499,0.0,112.0,25.0,69.0,806.4
1,8,7285.103913,57134.0,91.0,6.0,6.0,436.8
0,2,14627.92807,40711.0,121.0,12.0,38.0,580.8
2,2,17086.75371,26334.0,63.0,3.0,73.0,453.6
4,1,4298.378567,31414.0,116.0,0.0,68.0,556.8
0,5,5018.894421,74423.0,62.0,31.0,10.0,50.800186
0,2,7200.664877,0.0,66.0,16.0,77.0,316.8
0,6,9591.028253,0.0,128.0,23.0,27.0,150.952506
0,1,3240.667531,30646.0,81.0,26.0,26.0,128.57791
0,3,8906.50609,0.0,118.0,28.0,33.0,566.4
0,1,2499.036551,28264.0,63.0,22.0,9.0,364.622773
0,6,8167.992322,0.0,117.0,5.0,27.0,842.4
0,8,5811.61185,0.0,79.0,10.0,22.0,304.550129
0,2,18732.2012,70187.0,117.0,4.0,61.0,632.16097
0,4,5260.623466,31006.0,67.0,20.0,16.0,321.6
0,4,8869.631143,0.0,119.0,12.0,57.0,571.2
0,1,2878.846941,0.0,85.0,33.0,69.0,612.0
1,1,2810.957053,20371.0,71.0,19.0,14.0,340.8
0,1,2701.039719,39141.0,68.0,22.0,7.0,402.456296
0,1,2449.580048,0.0,69.0,20.0,44.0,496.8
0,2,9445.925985,76837.0,78.0,2.0,12.0,23.788022
0,7,4414.577688,0.0,61.0,23.0,46.0,643.877067
0,1,3600.934326,25147.0,101.0,7.0,54.0,694.598288
0,4,7452.939191,0.0,106.0,5.0,32.0,763.2
0,2,12723.15311,34665.0,64.0,29.0,58.0,450.85948
0,1,4312.642503,25404.0,112.0,16.0,4.0,578.175234
0,2,12148.94098,37025.0,101.0,15.0,36.0,427.243803
1,1,3549.747466,0.0,100.0,27.0,32.0,480.0
1,1,6153.394838,23939.0,160.0,33.0,78.0,768.0
1,4,6272.416823,76673.0,80.0,2.0,59.0,56.082107
0,1,2851.161121,55274.0,71.0,14.0,35.0,484.728153
0,8,6781.125672,30324.0,86.0,15.0,67.0,143.943749
1,7,4985.239225,31702.0,63.0,13.0,3.0,302.4
0,5,6725.043747,0.0,95.0,15.0,8.0,684.0
1,2,36632.53432,70908.0,132.0,0.0,71.0,521.444011
0,4,5838.89915,81082.0,73.0,5.0,85.0,281.295903
1,2,12206.89208,17705.0,108.0,7.0,19.0,668.73901
0,2,14196.96535,77738.0,118.0,18.0,47.0,463.457352
0,1,2670.797821,0.0,72.0,18.0,41.0,366.277224
0,2,8033.910862,70311.0,66.0,18.0,15.0,341.395103
2,2,36168.34106,74140.0,101.0,31.0,23.0,484.8
0,2,10453.2558,73604.0,88.0,12.0,75.0,398.19284
1,6,5406.694854,21855.0,74.0,21.0,49.0,355.2
0,1,2671.166649,23305.0,68.0,25.0,26.0,127.157137
0,1,3531.348165,0.0,98.0,23.0,46.0,958.502743
0,6,4835.569505,0.0,71.0,11.0,71.0,511.2
0,2,13422.06378,65024.0,67.0,17.0,15.0,189.869329
0,1,2424.224662,22590.0,67.0,7.0,61.0,85.68352
0,1,2983.110414,0.0,91.0,3.0,57.0,436.8
0,2,14723.40712,38401.0,92.0,17.0,62.0,441.6
0,3,8438.463783,25539.0,112.0,15.0,63.0,585.069825
0,2,14435.67365,60880.0,119.0,25.0,89.0,109.906628
0,1,2690.069754,87313.0,67.0,4.0,5.0,321.6
0,2,7948.544751,23916.0,68.0,33.0,86.0,481.113765
0,2,11378.88711,34854.0,95.0,35.0,50.0,456.0
0,6,5219.754045,48203.0,66.0,20.0,47.0,413.238845
0,3,9486.037005,25322.0,126.0,23.0,52.0,886.033554
1,9,4762.557323,16656.0,63.0,11.0,53.0,302.4
0,1,4975.171042,44723.0,124.0,26.0,3.0,341.088276
2,1,4422.615495,35979.0,116.0,34.0,28.0,556.8
0,3,4849.697945,36413.0,61.0,21.0,76.0,153.013115
1,8,8518.549119,0.0,112.0,19.0,86.0,537.6
0,9,5194.654884,51883.0,66.0,8.0,99.0,623.751121
1,2,46302.07562,0.0,151.0,33.0,94.0,1087.2
0,1,2538.62632,18608.0,71.0,13.0,24.0,340.8
0,2,14070.63897,0.0,127.0,0.0,71.0,677.868206
0,1,2748.933734,55964.0,69.0,20.0,0.0,496.8
0,4,6006.211611,85510.0,74.0,19.0,68.0,355.2
